# Constructed from biom file
#OTU ID	SRR9198470	SRR9198471	SRR9198472	SRR9198473	SRR9198474	SRR9198475	SRR9198476	SRR9198477	SRR9198478	SRR9198480	SRR9198483	SRR9198499	SRR9198500	SRR9198501	SRR9198502	SRR9198503	SRR9198504	SRR9198505	SRR9198506	SRR9198507	SRR9198508
P125-PWY	29.179072816713067	177.14298829061005	0.0	34.90970075224211	448.36763970992604	83.91539393308551	1321.1141375416555	1.3927732367084287	2.7288145973619713	5512.639802902294	0.31813267305520365	1.0172569504865565	20.1131733613288	16.75554863874369	0.0	55.72260768507071	360.8506573251442	154.5540514012815	179.39067329109062	122.39482307189016	0.0
P161-PWY	22413.123176221274	6895.999274386604	12990.960178532092	50.473963157200465	23909.3099825124	31060.405925687694	20528.144740007618	8468.237200387674	575.8047295430997	839.3246812572168	275642.1572230333	48.59470662991179	20237.183281568694	29333.59315379001	50806.25492208976	3079.623521247975	43792.7179479106	52358.63079486572	8561.81198042683	453784.86901468283	6124.060013109758
P162-PWY	22.192371416926235	146.56062810520072	0.0	0.0	195.80036824359658	292.6047741148114	639.2347361155577	0.0	0.0	794.7932540668323	0.0	0.0	50.402479345959776	0.0	0.0	0.0	41.138773962830804	5.779365628359881	0.0	50.8685736019864	0.0
P163-PWY	39.99650822870615	192.23987010846926	0.0	0.0	557.7988262048036	316.3883731637836	194.7218084749131	0.0	0.0	2635.8111172311337	0.0	0.0	0.0	0.0	0.0	0.0	76.75964544360178	6.7855360024871425	27.74643213086482	0.0	0.0
P164-PWY	70.56251183352997	3382.7302178779437	0.0	0.0	4723.974422630376	7102.231801696034	1137.087754989551	0.0	88.92142552735501	4943.8096160829255	0.0	18.341298771920133	574.8369690443399	136.07440392345995	0.0	91.372809166766	1798.2998532440265	164.2944514180062	313.85034450903356	7310.63611497101	96.2206612569231
P184-PWY	0.030974541883555827	0.08076731035690025	0.0	1.6570233939364645	0.4037042985083149	0.013042042182375929	2.9182074680055177	0.0	0.0	3.2783929580585247	0.0005057224255841487	0.0	0.0022754562188259672	0.00044839133129981356	0.0	0.0	0.0	0.000771524428609517	0.10249090681837598	0.1230320408870492	0.0
P221-PWY	0.001209180152349714	155.95648942445112	0.0	18.749318318332104	191.05615811488673	18.98099366754929	245.70004488703321	3.8269342525912124	9.512637170041144	360.28011124712276	0.0	27.664342649460483	2.8808069471513695	16.81461305818127	0.0	53.62663351487147	2902.4844972722235	23.317328926941553	10.623854408925473	9.310195645629921	0.0
P23-PWY	588.4774549131666	1759.328919011389	0.0	2.630362594370868	9098.127469770256	2870.157929960315	23356.39910594567	12.708939167891309	8.364194426569751	20656.481350531536	10.564803441582864	0.0	70.1731787620019	99.03589700220319	0.0	14.608353241633514	953.5452816697516	197.08619075147425	6662.101629518851	8445.881937658498	0.0
P261-PWY	0.0	0.0	0.0	0.00019737911058953617	0.0	0.0	0.0	0.0	0.0	62.65142665897108	0.0	0.0	0.0	0.0	0.0	0.0	41.681308254236065	0.0	0.0	0.0	0.0
P281-PWY	0.0	0.0035654163104934045	0.0	0.0	0.0	2.939640142012326	0.0	0.0	0.0	17.195435331057347	3.99873257287706	0.9414639648331133	0.0	17.096925485996355	0.0	13.450835342724043	2.239455444811942	13.974253826118709	1259.0679292883929	0.0	0.0
