# Constructed from biom file
#OTU ID	SRR13247365	SRR13247365C	SRR13247372	SRR13247372C	SRR13247410	SRR13247410C	SRR13247414	SRR13247414C	SRR13247420	SRR13247420C	SRR13247432	SRR13247432C	SRR13247439	SRR13247439C	SRR13247459	SRR13247459C	SRR13247464	SRR13247464C
PWY-5899	6130.132084300387	6130.132084300387	3391.8959703876217	3391.8959703876217	2466.1925121303343	2466.1925121303343	678.7840749959767	678.7840749959767	6126.763379490542	6126.763379490542	2379.9188594963684	2379.9188594963684	935.4382337945523	935.4382337945523	1200.2844728297948	1200.2844728297948	2420.016962242072	2420.016962242072
PWY-5910	1782.5590724912213	1782.5590724912213	771.8212787375799	771.8212787375799	286.7509333955346	286.7509333955346	157.0688757444704	157.0688757444704	4884.764201784023	4884.764201784023	407.924951514275	407.924951514275	479.3248891126811	479.3248891126811	316.64104608868564	316.64104608868564	156.19535745986715	156.19535745986715
PWY-5913	23205.574784041433	23205.574784041433	16201.255282236378	16201.255282236378	12677.616680501777	12677.616680501777	17512.799822804896	17512.799822804896	24146.61683992598	24146.61683992598	7019.824621684769	7019.824621684769	13624.026953773484	13624.026953773484	14907.785052098785	14907.785052098785	8538.641063106521	8538.641063106521
PWY-5918	12195.01206962269	12195.01206962269	4438.4030788223145	4438.4030788223145	4437.505320526635	4437.505320526635	9118.700451067285	9118.700451067285	9214.952661991972	9214.952661991972	4857.156002924904	4857.156002924904	4490.2487909801175	4490.2487909801175	4571.152025943511	4571.152025943511	3770.746265159436	3770.746265159436
PWY-5920	412.0042797046425	412.0042797046425	2325.794868552655	2325.794868552655	680.8627006397385	680.8627006397385	135.16224656601293	135.16224656601293	3340.7513102699445	3340.7513102699445	1338.7076455620877	1338.7076455620877	644.984094078674	644.984094078674	1491.9263726659299	1491.9263726659299	762.9653751194968	762.9653751194968
PWY-5940	0.0	0.0	0.023752600576701925	0.023752600576701925	0.0	0.0	0.0	0.0	0.0	0.0	0.016891605073797725	0.016891605073797725	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5941	67.23153707526401	67.23153707526401	912.7173657059354	912.7173657059354	162.44543626560372	162.44543626560372	25.11377727924967	25.11377727924967	1194.7008544507032	1194.7008544507032	511.26353244618196	511.26353244618196	101.2787073960124	101.2787073960124	600.5088382834452	600.5088382834452	160.18724809767167	160.18724809767167
PWY-5971	26757.224508577994	26757.224508577994	16648.04624612649	16648.04624612649	24346.744843761277	24346.744843761277	13005.788331422458	13005.788331422458	18138.251018384413	18138.251018384413	26085.75825584781	26085.75825584781	13155.918537829932	13155.918537829932	7498.401236808025	7498.401236808025	15919.306084957776	15919.306084957776
PWY-5973	84215.36878309485	84215.36878309485	96775.84482009878	96775.84482009878	78674.68466472637	78674.68466472637	71993.9587425167	71993.9587425167	66838.79900054942	66838.79900054942	47991.22885273592	47991.22885273592	90465.9840530571	90465.9840530571	90786.74616301044	90786.74616301044	70452.33140204403	70452.33140204403
PWY-5989	21021.14738645602	21021.14738645602	12409.520833973744	12409.520833973744	24936.18718464997	24936.18718464997	9436.026572913252	9436.026572913252	12977.092278888984	12977.092278888984	27383.185501675245	27383.185501675245	10227.59362327235	10227.59362327235	4999.857288499075	4999.857288499075	11539.254114892467	11539.254114892467
PWY-6071	124.16215875404457	124.16215875404457	158.1041520347536	158.1041520347536	141.60130403128218	141.60130403128218	20.31143274815843	20.31143274815843	959.1552929931711	959.1552929931711	32.623655578387655	32.623655578387655	33.16898664018766	33.16898664018766	14.183197322647011	14.183197322647011	54.65056840389021	54.65056840389021
PWY-6107	30.312085761612124	30.312085761612124	121.60812548289124	121.60812548289124	20.096149645640832	20.096149645640832	62.792692527720504	62.792692527720504	609.0805082752677	609.0805082752677	217.0804225781319	217.0804225781319	25.846544318179802	25.846544318179802	482.4912788017874	482.4912788017874	53.66360743302316	53.66360743302316
PWY-6113	8127.405830439151	8127.405830439151	4174.460540361801	4174.460540361801	264.30646390804714	264.30646390804714	306.4876035577207	306.4876035577207	709.7942097777296	709.7942097777296	624.3495755046018	624.3495755046018	326.5963779797774	326.5963779797774	988.4040345356127	988.4040345356127	4173.720755893058	4173.720755893058
PWY-6121	68957.1615596328	68957.1615596328	75744.5238475673	75744.5238475673	75485.33624971626	75485.33624971626	70329.44077599593	70329.44077599593	62387.279359774286	62387.279359774286	43501.51578222961	43501.51578222961	80160.53143634833	80160.53143634833	77736.15506826607	77736.15506826607	61074.470956878205	61074.470956878205
PWY-6122	70199.13596103512	70199.13596103512	76243.90051709207	76243.90051709207	76068.6865039496	76068.6865039496	74424.1536884351	74424.1536884351	63854.86559225849	63854.86559225849	44023.70666570621	44023.70666570621	81762.55579382824	81762.55579382824	80075.68755745678	80075.68755745678	62431.70631927151	62431.70631927151
PWY-6123	62884.97678732057	62884.97678732057	67094.58882578633	67094.58882578633	65501.08340463572	65501.08340463572	54152.82893480785	54152.82893480785	53719.490011428396	53719.490011428396	42191.101902964176	42191.101902964176	72022.06686732163	72022.06686732163	70450.50481227554	70450.50481227554	55313.81028044576	55313.81028044576
PWY-6125	28787.892614292257	28787.892614292257	26222.891365805786	26222.891365805786	20029.4184000247	20029.4184000247	33820.79616077056	33820.79616077056	34371.11484434161	34371.11484434161	21667.314587411704	21667.314587411704	25644.554998879703	25644.554998879703	17410.280570484923	17410.280570484923	19265.22977617497	19265.22977617497
PWY-6126	74056.63211024347	74056.63211024347	78175.60514571857	78175.60514571857	79556.51810297742	79556.51810297742	71367.7724230355	71367.7724230355	63283.24241975866	63283.24241975866	47113.71265008448	47113.71265008448	90831.66280323124	90831.66280323124	84198.36148446017	84198.36148446017	67180.06465552517	67180.06465552517
PWY-6142	904.6808250847718	904.6808250847718	1625.7947777338768	1625.7947777338768	114.62061103513368	114.62061103513368	261.0199009876983	261.0199009876983	895.1763942360922	895.1763942360922	192.1685203015901	192.1685203015901	630.409402033465	630.409402033465	407.0221678232581	407.0221678232581	1089.7588303565274	1089.7588303565274
PWY-6143	3.9459100325672294	3.9459100325672294	16.924787602592847	16.924787602592847	0.17923893570576127	0.17923893570576127	3.407082413307208	3.407082413307208	10.245274304763115	10.245274304763115	1.8051710666127891	1.8051710666127891	2.2577190359794876	2.2577190359794876	0.0	0.0	6.45207445171907	6.45207445171907
PWY-6145	0.00022299729557915233	0.00022299729557915233	0.0014080175725769105	0.0014080175725769105	4.202195383609381e-05	4.202195383609381e-05	0.00010215347279684473	0.00010215347279684473	0.0005085648965972128	0.0005085648965972128	8.284770449897881e-05	8.284770449897881e-05	0.0035346130879310685	0.0035346130879310685	0.0001639196219828661	0.0001639196219828661	0.0008971604481200291	0.0008971604481200291
PWY-6147	23558.016160625488	23558.016160625488	21637.69779615823	21637.69779615823	20375.37285896356	20375.37285896356	16908.86390091684	16908.86390091684	26741.67751048051	26741.67751048051	20878.428257100222	20878.428257100222	17860.71346666439	17860.71346666439	17954.19567139763	17954.19567139763	16679.376943493164	16679.376943493164
PWY-6148	6.2979576613918695	6.2979576613918695	20.36243009424275	20.36243009424275	2.0600322480327384	2.0600322480327384	1.8888953708368654	1.8888953708368654	3.242148643399842	3.242148643399842	0.6529460118501594	0.6529460118501594	0.8796711286895093	0.8796711286895093	2.008079663159334	2.008079663159334	10.003756025821332	10.003756025821332
PWY-6151	50357.800966498726	50357.800966498726	62830.044707092595	62830.044707092595	58061.42715814898	58061.42715814898	47665.097051103556	47665.097051103556	40409.173609343976	40409.173609343976	36043.20800737785	36043.20800737785	63933.19159705796	63933.19159705796	64114.39977582778	64114.39977582778	48925.22174378516	48925.22174378516
PWY-6163	60884.62034318597	60884.62034318597	68768.2318405004	68768.2318405004	60931.05504119502	60931.05504119502	56306.48623636812	56306.48623636812	55022.57919641908	55022.57919641908	38647.97296251719	38647.97296251719	67691.35621498959	67691.35621498959	72720.96797318358	72720.96797318358	55144.48468384106	55144.48468384106
PWY-6165	301.8853819189234	301.8853819189234	272.9795444129575	272.9795444129575	312.2998015727034	312.2998015727034	289.95029521188826	289.95029521188826	1453.5072110608414	1453.5072110608414	194.40577539127386	194.40577539127386	68.04439189228874	68.04439189228874	0.0	0.0	268.6901583286264	268.6901583286264
PWY-6167	4.585071291799202	4.585071291799202	10.516260080825296	10.516260080825296	1.1803808700475897	1.1803808700475897	1.3825735698076416	1.3825735698076416	2.36032655348262	2.36032655348262	0.5484995911608239	0.5484995911608239	0.6406565600022636	0.6406565600022636	0.0	0.0	5.427481076549052	5.427481076549052
PWY-6174	6.55188084902205	6.55188084902205	14.26791459655012	14.26791459655012	1.6880147534516796	1.6880147534516796	1.9823973270899176	1.9823973270899176	3.583092106773182	3.583092106773182	0.6574555713100719	0.6574555713100719	1.1489180041351539	1.1489180041351539	0.37820356665064175	0.37820356665064175	7.834716587414907	7.834716587414907
PWY-6182	29.4163893559793	29.4163893559793	94.98051833077993	94.98051833077993	11.832288148100892	11.832288148100892	39.775122512488174	39.775122512488174	161.61489128754886	161.61489128754886	7.880049535853433	7.880049535853433	20.4567317649657	20.4567317649657	12.405931252471849	12.405931252471849	34.59235120933815	34.59235120933815
PWY-6185	93.39945312691883	93.39945312691883	140.4393952079457	140.4393952079457	91.72154615311527	91.72154615311527	43.8212275848199	43.8212275848199	169.4565494417465	169.4565494417465	19.561251220831164	19.561251220831164	24.77641278961853	24.77641278961853	11.612618746833318	11.612618746833318	47.13487540454617	47.13487540454617
PWY-621	49051.27012966251	49051.27012966251	51650.40922390429	51650.40922390429	74831.34559774314	74831.34559774314	72594.44953351351	72594.44953351351	52358.029885765834	52358.029885765834	33814.134999044574	33814.134999044574	77438.2345171399	77438.2345171399	85331.86983687022	85331.86983687022	49120.80648515859	49120.80648515859
PWY-6210	29.06000231554584	29.06000231554584	168.4759240144554	168.4759240144554	3.645563459947158	3.645563459947158	15.007116623311985	15.007116623311985	57.49811696026784	57.49811696026784	7.179451272999389	7.179451272999389	31.75977704869709	31.75977704869709	43.65099066497173	43.65099066497173	68.29004682428011	68.29004682428011
PWY-622	1.3289673907239845	1.3289673907239845	8.370927271869794	8.370927271869794	0.2503512079418845	0.2503512079418845	0.6084855620247726	0.6084855620247726	3.0281404889972015	3.0281404889972015	28.711905169347197	28.711905169347197	6.165820318318796	6.165820318318796	0.9758072519531463	0.9758072519531463	5.337415882681213	5.337415882681213
PWY-6263	7304.575387513597	7304.575387513597	6094.246117673441	6094.246117673441	5745.490556936465	5745.490556936465	3145.4788335323346	3145.4788335323346	5374.310598181603	5374.310598181603	2424.1680395834187	2424.1680395834187	4257.3615885164245	4257.3615885164245	4012.614585712132	4012.614585712132	2000.6174128013533	2000.6174128013533
PWY-6269	51936.885228962055	51936.885228962055	52392.6457791467	52392.6457791467	68139.70304506306	68139.70304506306	41421.97416694883	41421.97416694883	36223.27143024645	36223.27143024645	28906.99190807372	28906.99190807372	76901.22292872018	76901.22292872018	73642.0812640149	73642.0812640149	51833.355791981325	51833.355791981325
PWY-6277	70199.13596103512	70199.13596103512	76243.90051709207	76243.90051709207	76068.6865039496	76068.6865039496	74424.1536884351	74424.1536884351	63854.86559225849	63854.86559225849	44023.70666570621	44023.70666570621	81762.55579382824	81762.55579382824	80075.68755745678	80075.68755745678	62431.70631927151	62431.70631927151
PWY-6282	21482.34915426717	21482.34915426717	12536.919635743408	12536.919635743408	25184.250979376164	25184.250979376164	9573.47711641684	9573.47711641684	13135.324920187219	13135.324920187219	27123.985488951606	27123.985488951606	10297.82222633859	10297.82222633859	5035.164412770642	5035.164412770642	11699.200796775609	11699.200796775609
PWY-6284	2783.9905094284863	2783.9905094284863	1335.7673355765523	1335.7673355765523	71.19440132744111	71.19440132744111	76.66977610554228	76.66977610554228	197.54751306279852	197.54751306279852	170.96939717650866	170.96939717650866	87.90724444465948	87.90724444465948	290.29988640463324	290.29988640463324	1008.578114196469	1008.578114196469
PWY-6285	5134.176295425189	5134.176295425189	2519.5146235869593	2519.5146235869593	148.55901748070306	148.55901748070306	159.757671896018	159.757671896018	409.64629184069855	409.64629184069855	354.58815259847364	354.58815259847364	182.63916516182687	182.63916516182687	583.8533315116277	583.8533315116277	1960.7934034142793	1960.7934034142793
PWY-6317	64476.80581713099	64476.80581713099	72187.92720864521	72187.92720864521	76753.92467419348	76753.92467419348	76553.70974743766	76553.70974743766	55301.50891557738	55301.50891557738	39631.59821777406	39631.59821777406	81484.51985562316	81484.51985562316	82530.65985423484	82530.65985423484	59380.11299528888	59380.11299528888
PWY-6338	0.2922814172580637	0.2922814172580637	25.064611597245666	25.064611597245666	0.4773639932297147	0.4773639932297147	22.519339918401105	22.519339918401105	31.57078235760838	31.57078235760838	1.3805830845031895	1.3805830845031895	1.9744530620266767	1.9744530620266767	5.937551977189891	5.937551977189891	16.192757943654644	16.192757943654644
PWY-6339	0.5768085992274317	0.5768085992274317	43.56659881625035	43.56659881625035	0.8831844353929491	0.8831844353929491	33.18154421115157	33.18154421115157	58.328557815482064	58.328557815482064	2.700886702063547	2.700886702063547	3.2446889844084987	3.2446889844084987	9.132208383192049	9.132208383192049	25.4774085285655	25.4774085285655
PWY-6349	6.491291225091197	6.491291225091197	15.069638272438587	15.069638272438587	1.6194731557462074	1.6194731557462074	1.9874147161030347	1.9874147161030347	3.882613326629751	3.882613326629751	0.6707452183166198	0.6707452183166198	1.0116693460246589	1.0116693460246589	0.0	0.0	7.347100947022864	7.347100947022864
PWY-6350	6.780308842939329	6.780308842939329	15.796214503076689	15.796214503076689	1.6724210073094083	1.6724210073094083	2.0463912993817983	2.0463912993817983	4.247290725642914	4.247290725642914	0.6985407860848114	0.6985407860848114	1.1419327733751958	1.1419327733751958	0.0	0.0	7.729137618609901	7.729137618609901
PWY-6353	40930.015433422035	40930.015433422035	41154.108368154164	41154.108368154164	37337.72150011575	37337.72150011575	34244.95603457996	34244.95603457996	34073.02232746199	34073.02232746199	21250.278311936236	21250.278311936236	35370.29176683256	35370.29176683256	35716.06536417909	35716.06536417909	30917.81034426964	30917.81034426964
PWY-6383	7385.216498868828	7385.216498868828	324.6728050735874	324.6728050735874	2959.87465980858	2959.87465980858	8792.82103184424	8792.82103184424	3611.557360963343	3611.557360963343	494.26579427508966	494.26579427508966	2144.646388143001	2144.646388143001	2730.0412981284335	2730.0412981284335	787.50333386023	787.50333386023
PWY-6385	63722.59401541739	63722.59401541739	67742.5279458535	67742.5279458535	66312.62651728006	66312.62651728006	63246.773981460596	63246.773981460596	57868.10410487449	57868.10410487449	40044.21652512326	40044.21652512326	75646.8546501606	75646.8546501606	73654.30142998828	73654.30142998828	57050.0521279206	57050.0521279206
PWY-6386	65680.0414809804	65680.0414809804	69209.17767306669	69209.17767306669	67967.51702745065	67967.51702745065	63003.34483513033	63003.34483513033	58705.687407464146	58705.687407464146	40607.21074611264	40607.21074611264	77950.53635512143	77950.53635512143	75468.52659088248	75468.52659088248	58480.45834961746	58480.45834961746
PWY-6387	66416.62113868579	66416.62113868579	69383.5959748869	69383.5959748869	67360.21858457623	67360.21858457623	65870.1669224209	65870.1669224209	59021.81021837691	59021.81021837691	40611.6625273807	40611.6625273807	77097.00609068194	77097.00609068194	75541.42961375155	75541.42961375155	58308.4490023382	58308.4490023382
PWY-6396	4472.6325572478945	4472.6325572478945	2867.0496484229266	2867.0496484229266	2786.981724490826	2786.981724490826	3687.4750569795374	3687.4750569795374	4616.735683158261	4616.735683158261	2397.9201626345653	2397.9201626345653	3928.7747186358797	3928.7747186358797	2185.1364079453942	2185.1364079453942	1376.4664024401222	1376.4664024401222
PWY-6397	0.24194124625156457	0.24194124625156457	2.554151366237692	2.554151366237692	0.06260173154150003	0.06260173154150003	5.215924163790433	5.215924163790433	10.05852104468869	10.05852104468869	0.023321994696271945	0.023321994696271945	0.03366254284082582	0.03366254284082582	0.6882275116526483	0.6882275116526483	0.28419771374098907	0.28419771374098907
PWY-6404	0.810744804876404	0.810744804876404	5.117674845168426	5.117674845168426	0.20960259643145124	0.20960259643145124	1.189271386905619	1.189271386905619	28.23235650530113	28.23235650530113	0.08666709739486177	0.08666709739486177	0.11287834874431356	0.11287834874431356	2.318183344603002	2.318183344603002	0.953520026701443	0.953520026701443
PWY-6467	10264.332491306985	10264.332491306985	12617.370058642937	12617.370058642937	13049.294680587323	13049.294680587323	5062.604941465801	5062.604941465801	7541.654843534647	7541.654843534647	15836.339248453642	15836.339248453642	9251.601379248146	9251.601379248146	3135.189651763349	3135.189651763349	6495.5259236379015	6495.5259236379015
PWY-6470	5616.910386407921	5616.910386407921	5062.595568806685	5062.595568806685	4735.357378819186	4735.357378819186	23450.106168601586	23450.106168601586	20906.565841129428	20906.565841129428	3518.2017599780074	3518.2017599780074	3259.0901005851906	3259.0901005851906	2305.729315547231	2305.729315547231	4390.142041213731	4390.142041213731
PWY-6471	40094.69949549261	40094.69949549261	40287.164611691114	40287.164611691114	39973.3170231805	39973.3170231805	34771.18428227667	34771.18428227667	36250.67476816922	36250.67476816922	19811.74604663959	19811.74604663959	45392.644433089874	45392.644433089874	51691.26886644101	51691.26886644101	36447.272720987676	36447.272720987676
PWY-6478	4962.409421351305	4962.409421351305	6558.138274884778	6558.138274884778	5558.911864732655	5558.911864732655	4645.268582951914	4645.268582951914	7126.5783878363145	7126.5783878363145	18703.72101845278	18703.72101845278	6268.562143180543	6268.562143180543	6564.455536803589	6564.455536803589	9951.766839299213	9951.766839299213
PWY-6486	0.0	0.0	5.261554415061876	5.261554415061876	0.0	0.0	4.625210820416859	4.625210820416859	42.07732747616217	42.07732747616217	0.0	0.0	8.490714506165265e-05	8.490714506165265e-05	0.0	0.0	0.0	0.0
PWY-6505	72.50979959309628	72.50979959309628	249.34391608770247	249.34391608770247	4.83163752560594	4.83163752560594	36.89825084205597	36.89825084205597	140.62059636730137	140.62059636730137	9.289471801283685	9.289471801283685	13.918260524382806	13.918260524382806	64.6803638280119	64.6803638280119	113.6252678339523	113.6252678339523
PWY-6507	20370.23106821535	20370.23106821535	29123.127004579557	29123.127004579557	33413.862619131825	33413.862619131825	18282.655502995425	18282.655502995425	24317.13529808117	24317.13529808117	24586.231376261352	24586.231376261352	25363.79609608345	25363.79609608345	24990.71253799628	24990.71253799628	21501.19292989566	21501.19292989566
